file,line,column,function,value,context,interpretation
python/ecsp_reactive/condensed/tensor_math.py,154,35,rates,0,"alpha=U[...,4+i]/U[...,0]",원시 수치 리터럴; nominal 물성으로 자동 분류하지 않음
python/ecsp_reactive/condensed/tensor_math.py,155,120,rates,60.0,"rate=torch.exp(torch.clamp(interp(alpha,a,l)-interp(alpha,a,e)/(self.R*torch.clamp(T,min=1.)),min=-100.,max=60.))",원시 수치 리터럴; nominal 물성으로 자동 분류하지 않음
python/ecsp_reactive/condensed/tensor_math.py,156,44,rates,1,"values.append(torch.where(alpha<1,rate,torch.zeros_like(rate)))",원시 수치 리터럴; nominal 물성으로 자동 분류하지 않음
python/ecsp_reactive/condensed/tensor_math.py,160,33,chemistry,4,"rho=U[...,0];alpha=U[...,4:6]/rho[...,None];rates=self.rates(U,T)",원시 수치 리터럴; nominal 물성으로 자동 분류하지 않음
python/ecsp_reactive/condensed/tensor_math.py,160,35,chemistry,6,"rho=U[...,0];alpha=U[...,4:6]/rho[...,None];rates=self.rates(U,T)",원시 수치 리터럴; nominal 물성으로 자동 분류하지 않음
python/ecsp_reactive/condensed/tensor_math.py,166,31,chemistry,6,"salt=.5*(available[...,6]+available[...,7])",원시 수치 리터럴; nominal 물성으로 자동 분류하지 않음
python/ecsp_reactive/condensed/tensor_math.py,166,48,chemistry,7,"salt=.5*(available[...,6]+available[...,7])",원시 수치 리터럴; nominal 물성으로 자동 분류하지 않음
python/ecsp_reactive/condensed/tensor_math.py,167,62,chemistry,0.0,"maximum=torch.minimum(torch.clamp(salt-self.floor,min=0.)/1.45,torch.clamp(available[...,9],min=0.))",원시 수치 리터럴; nominal 물성으로 자동 분류하지 않음
python/ecsp_reactive/condensed/tensor_math.py,167,97,chemistry,9,"maximum=torch.minimum(torch.clamp(salt-self.floor,min=0.)/1.45,torch.clamp(available[...,9],min=0.))",원시 수치 리터럴; nominal 물성으로 자동 분류하지 않음
python/ecsp_reactive/condensed/tensor_math.py,171,50,chemistry,1,extent=self.xi*(dalpha*self.weights).sum(-1)/safe_dt,원시 수치 리터럴; nominal 물성으로 자동 분류하지 않음
python/ecsp_reactive/condensed/tensor_math.py,175,24,chemistry,1.45,"-1.45*extent,-1.45*extent,zero,-extent,2*extent,zero),-1)",원시 수치 리터럴; nominal 물성으로 자동 분류하지 않음
python/ecsp_reactive/condensed/tensor_math.py,175,37,chemistry,1.45,"-1.45*extent,-1.45*extent,zero,-extent,2*extent,zero),-1)",원시 수치 리터럴; nominal 물성으로 자동 분류하지 않음
python/ecsp_reactive/condensed/tensor_math.py,189,81,thermal,4,loss=s.h/self.depth*(T-s.ambient)+s.emissivity*s.sigma_sb/self.depth*(T**4-s.ambient**4),원시 수치 리터럴; nominal 물성으로 자동 분류하지 않음
python/ecsp_reactive/condensed/tensor_math.py,189,94,thermal,4,loss=s.h/self.depth*(T-s.ambient)+s.emissivity*s.sigma_sb/self.depth*(T**4-s.ambient**4),원시 수치 리터럴; nominal 물성으로 자동 분류하지 않음
python/ecsp_reactive/condensed/tensor_math.py,200,47,step_size,2,"speed=(abs(P[...,1])+abs(P[...,2])+2*self.sound(P[...,0]))/self.dx",원시 수치 리터럴; nominal 물성으로 자동 분류하지 않음
python/ecsp_reactive/condensed/tensor_math.py,201,63,step_size,1e-300,"acoustic=s.cfl/torch.clamp(speed.amax(SPATIAL),min=1e-300)",원시 수치 리터럴; nominal 물성으로 자동 분류하지 않음
python/ecsp_reactive/condensed/tensor_math.py,207,61,step_size,9,"has_stock=(.5*(U[...,6]+U[...,7])>self.floor)&(U[...,9]>0)",원시 수치 리터럴; nominal 물성으로 자동 분류하지 않음
python/ecsp_reactive/condensed/tensor_math.py,209,61,step_size,1,"reaction=s.alpha_step/torch.clamp(active_rates.amax((1,2,3)),min=1e-300)",원시 수치 리터럴; nominal 물성으로 자동 분류하지 않음
python/ecsp_reactive/condensed/tensor_math.py,209,63,step_size,2,"reaction=s.alpha_step/torch.clamp(active_rates.amax((1,2,3)),min=1e-300)",원시 수치 리터럴; nominal 물성으로 자동 분류하지 않음
python/ecsp_reactive/condensed/tensor_math.py,209,65,step_size,3,"reaction=s.alpha_step/torch.clamp(active_rates.amax((1,2,3)),min=1e-300)",원시 수치 리터럴; nominal 물성으로 자동 분류하지 않음
python/ecsp_reactive/condensed/tensor_math.py,215,30,_pad,3,"ids=torch.arange(-3,n+3,device=P.device)%n",원시 수치 리터럴; nominal 물성으로 자동 분류하지 않음
python/ecsp_reactive/condensed/tensor_math.py,215,34,_pad,3,"ids=torch.arange(-3,n+3,device=P.device)%n",원시 수치 리터럴; nominal 물성으로 자동 분류하지 않음
python/ecsp_reactive/condensed/tensor_math.py,218,42,_pad,3,"ids=torch.clamp(torch.arange(-3,n+3,device=P.device),min=0,max=n-1)",원시 수치 리터럴; nominal 물성으로 자동 분류하지 않음
python/ecsp_reactive/condensed/tensor_math.py,218,46,_pad,3,"ids=torch.clamp(torch.arange(-3,n+3,device=P.device),min=0,max=n-1)",원시 수치 리터럴; nominal 물성으로 자동 분류하지 않음
python/ecsp_reactive/condensed/tensor_math.py,218,77,_pad,1,"ids=torch.clamp(torch.arange(-3,n+3,device=P.device),min=0,max=n-1)",원시 수치 리터럴; nominal 물성으로 자동 분류하지 않음
python/ecsp_reactive/condensed/tensor_math.py,231,15,_trace,13,"betas=[13/12*(aa-2*bb+cc)**2+.25*(aa-4*bb+3*cc)**2,",원시 수치 리터럴; nominal 물성으로 자동 분류하지 않음
python/ecsp_reactive/condensed/tensor_math.py,231,18,_trace,12,"betas=[13/12*(aa-2*bb+cc)**2+.25*(aa-4*bb+3*cc)**2,",원시 수치 리터럴; nominal 물성으로 자동 분류하지 않음
python/ecsp_reactive/condensed/tensor_math.py,231,35,_trace,2,"betas=[13/12*(aa-2*bb+cc)**2+.25*(aa-4*bb+3*cc)**2,",원시 수치 리터럴; nominal 물성으로 자동 분류하지 않음
python/ecsp_reactive/condensed/tensor_math.py,231,57,_trace,2,"betas=[13/12*(aa-2*bb+cc)**2+.25*(aa-4*bb+3*cc)**2,",원시 수치 리터럴; nominal 물성으로 자동 분류하지 않음
python/ecsp_reactive/condensed/tensor_math.py,232,15,_trace,13,"13/12*(bb-2*cc+dd)**2+.25*(bb-dd)**2,",원시 수치 리터럴; nominal 물성으로 자동 분류하지 않음
python/ecsp_reactive/condensed/tensor_math.py,232,18,_trace,12,"13/12*(bb-2*cc+dd)**2+.25*(bb-dd)**2,",원시 수치 리터럴; nominal 물성으로 자동 분류하지 않음
python/ecsp_reactive/condensed/tensor_math.py,232,35,_trace,2,"13/12*(bb-2*cc+dd)**2+.25*(bb-dd)**2,",원시 수치 리터럴; nominal 물성으로 자동 분류하지 않음
python/ecsp_reactive/condensed/tensor_math.py,232,50,_trace,2,"13/12*(bb-2*cc+dd)**2+.25*(bb-dd)**2,",원시 수치 리터럴; nominal 물성으로 자동 분류하지 않음
python/ecsp_reactive/condensed/tensor_math.py,233,15,_trace,13,13/12*(cc-2*dd+ee)**2+.25*(3*cc-4*dd+ee)**2],원시 수치 리터럴; nominal 물성으로 자동 분류하지 않음
python/ecsp_reactive/condensed/tensor_math.py,233,18,_trace,12,13/12*(cc-2*dd+ee)**2+.25*(3*cc-4*dd+ee)**2],원시 수치 리터럴; nominal 물성으로 자동 분류하지 않음
python/ecsp_reactive/condensed/tensor_math.py,233,35,_trace,2,13/12*(cc-2*dd+ee)**2+.25*(3*cc-4*dd+ee)**2],원시 수치 리터럴; nominal 물성으로 자동 분류하지 않음
python/ecsp_reactive/condensed/tensor_math.py,233,57,_trace,2,13/12*(cc-2*dd+ee)**2+.25*(3*cc-4*dd+ee)**2],원시 수치 리터럴; nominal 물성으로 자동 분류하지 않음
python/ecsp_reactive/condensed/tensor_math.py,237,48,_trace,2,"weights=torch.stack((.1*(scale/den[0])**2,.6*(scale/den[1])**2,.3*(scale/den[2])**2))",원시 수치 리터럴; nominal 물성으로 자동 분류하지 않음
python/ecsp_reactive/condensed/tensor_math.py,237,69,_trace,2,"weights=torch.stack((.1*(scale/den[0])**2,.6*(scale/den[1])**2,.3*(scale/den[2])**2))",원시 수치 리터럴; nominal 물성으로 자동 분류하지 않음
python/ecsp_reactive/condensed/tensor_math.py,237,90,_trace,2,"weights=torch.stack((.1*(scale/den[0])**2,.6*(scale/den[1])**2,.3*(scale/den[2])**2))",원시 수치 리터럴; nominal 물성으로 자동 분류하지 않음
python/ecsp_reactive/condensed/tensor_math.py,239,77,_trace,2,return weights[0]*(2*a-7*b+11*c)/6+weights[1]*(-b+5*c+2*d)/6+weights[2]*(2*c+5*d-e)/6,원시 수치 리터럴; nominal 물성으로 자동 분류하지 않음
python/ecsp_reactive/condensed/tensor_math.py,244,32,reconstruct,5,left=self._trace(*vals[:5]);right=self._trace(*list(reversed(vals[1:6]))),원시 수치 리터럴; nominal 물성으로 자동 분류하지 않음
python/ecsp_reactive/condensed/tensor_math.py,266,60,riemann,0,"H=torch.where((sl>=0)[...,None],FL,torch.where((sr<=0)[...,None],FR,H))",원시 수치 리터럴; nominal 물성으로 자동 분류하지 않음
python/ecsp_reactive/condensed/tensor_math.py,283,65,riemann,0,"result=torch.where((sl>=0)[...,None],FL,torch.where((sr<=0)[...,None],FR,torch.where((sm>=0)[...,None],fsl,fsr)))",원시 수치 리터럴; nominal 물성으로 자동 분류하지 않음
python/ecsp_reactive/condensed/tensor_math.py,292,128,hydro,1,"return torch.zeros_like(U),torch.zeros((self.B,NCONS),device=U.device,dtype=torch.float64),torch.stack((z,z,z,z+1),-1)",원시 수치 리터럴; nominal 물성으로 자동 분류하지 않음
python/ecsp_reactive/condensed/tensor_math.py,302,28,hydro,0,"for end in (0,-1):",원시 수치 리터럴; nominal 물성으로 자동 분류하지 않음
python/ecsp_reactive/condensed/tensor_math.py,311,38,hydro,1,"skip=(U[...,1:3]==0).all((1,2,3))&(U[...,0]==U[:,0:1,0:1,0]).all(SPATIAL)",원시 수치 리터럴; nominal 물성으로 자동 분류하지 않음
python/ecsp_reactive/condensed/tensor_math.py,311,40,hydro,2,"skip=(U[...,1:3]==0).all((1,2,3))&(U[...,0]==U[:,0:1,0:1,0]).all(SPATIAL)",원시 수치 리터럴; nominal 물성으로 자동 분류하지 않음
python/ecsp_reactive/condensed/tensor_math.py,311,42,hydro,3,"skip=(U[...,1:3]==0).all((1,2,3))&(U[...,0]==U[:,0:1,0:1,0]).all(SPATIAL)",원시 수치 리터럴; nominal 물성으로 자동 분류하지 않음
python/ecsp_reactive/condensed/tensor_math.py,314,55,hydro,0.0,"return rhs,bound,torch.stack((torch.where(skip,0.,fallback),torch.where(skip,0.,fallback*0+faces),",원시 수치 리터럴; nominal 물성으로 자동 분류하지 않음
python/ecsp_reactive/condensed/tensor_math.py,314,85,hydro,0.0,"return rhs,bound,torch.stack((torch.where(skip,0.,fallback),torch.where(skip,0.,fallback*0+faces),",원시 수치 리터럴; nominal 물성으로 자동 분류하지 않음
python/ecsp_reactive/condensed/tensor_math.py,315,55,hydro,0.0,"torch.where(skip,0.,star),skip.double()),-1)",원시 수치 리터럴; nominal 물성으로 자동 분류하지 않음
python/ecsp_reactive/condensed/tensor_math.py,326,47,rhs,1e-09,"availability_ok=(available[...,6:10]>=-1e-9).all((1,2,3))",원시 수치 리터럴; nominal 물성으로 자동 분류하지 않음
python/ecsp_reactive/condensed/tensor_math.py,329,41,rhs,3,"derivative[...,3]=derivative[...,3]+qcond-loss",원시 수치 리터럴; nominal 물성으로 자동 분류하지 않음
python/ecsp_reactive/condensed/tensor_math.py,333,96,rhs,1,thermal_ok=torch.isfinite(k).all(SPATIAL)&(k>=0).all(SPATIAL)&(cfl<=self.s.thermal_cfl*(1+1e-12)),원시 수치 리터럴; nominal 물성으로 자동 분류하지 않음
python/ecsp_reactive/condensed/tensor_math.py,333,98,rhs,1e-12,thermal_ok=torch.isfinite(k).all(SPATIAL)&(k>=0).all(SPATIAL)&(cfl<=self.s.thermal_cfl*(1+1e-12)),원시 수치 리터럴; nominal 물성으로 자동 분류하지 않음
python/ecsp_reactive/condensed/tensor_math.py,334,43,rhs,3,"fields=torch.stack((qj,qe,chem[...,3],loss,qcond),-1)",원시 수치 리터럴; nominal 물성으로 자동 분류하지 않음
python/ecsp_reactive/condensed/tensor_math.py,336,84,rhs,1,"ok=availability_ok&electrical_ok&thermal_ok&torch.isfinite(derivative).all((1,2,3))&(cap<=self.allowed_cap+1e-15)",원시 수치 리터럴; nominal 물성으로 자동 분류하지 않음
python/ecsp_reactive/condensed/tensor_math.py,336,86,rhs,2,"ok=availability_ok&electrical_ok&thermal_ok&torch.isfinite(derivative).all((1,2,3))&(cap<=self.allowed_cap+1e-15)",원시 수치 리터럴; nominal 물성으로 자동 분류하지 않음
python/ecsp_reactive/condensed/tensor_math.py,336,88,rhs,3,"ok=availability_ok&electrical_ok&thermal_ok&torch.isfinite(derivative).all((1,2,3))&(cap<=self.allowed_cap+1e-15)",원시 수치 리터럴; nominal 물성으로 자동 분류하지 않음
python/ecsp_reactive/condensed/tensor_math.py,351,43,trial,3,"skip=(g0[:,3]>0)&(g1[:,3]>0)&(g2[:,3]>0)",원시 수치 리터럴; nominal 물성으로 자동 분류하지 않음
python/ecsp_reactive/condensed/tensor_math.py,352,65,trial,3,"result[...,:3]=torch.where(skip[:,None,None,None],U[...,:3],result[...,:3])",원시 수치 리터럴; nominal 물성으로 자동 분류하지 않음
python/ecsp_reactive/condensed/tensor_math.py,352,80,trial,3,"result[...,:3]=torch.where(skip[:,None,None,None],U[...,:3],result[...,:3])",원시 수치 리터럴; nominal 물성으로 자동 분류하지 않음
python/ecsp_reactive/condensed/tensor_math.py,354,49,trial,3,"return result,dt[:,None]*(l0/6+l1/6+2*l2/3),torch.stack((g0,g1,g2),1),f0/6+f1/6+2*f2/3,valid",원시 수치 리터럴; nominal 물성으로 자동 분류하지 않음
python/ecsp_reactive/condensed/tensor_math.py,354,81,trial,6,"return result,dt[:,None]*(l0/6+l1/6+2*l2/3),torch.stack((g0,g1,g2),1),f0/6+f1/6+2*f2/3,valid",원시 수치 리터럴; nominal 물성으로 자동 분류하지 않음
python/ecsp_reactive/condensed/tensor_math.py,354,86,trial,6,"return result,dt[:,None]*(l0/6+l1/6+2*l2/3),torch.stack((g0,g1,g2),1),f0/6+f1/6+2*f2/3,valid",원시 수치 리터럴; nominal 물성으로 자동 분류하지 않음
python/ecsp_reactive/condensed/tensor_math.py,354,88,trial,2,"return result,dt[:,None]*(l0/6+l1/6+2*l2/3),torch.stack((g0,g1,g2),1),f0/6+f1/6+2*f2/3,valid",원시 수치 리터럴; nominal 물성으로 자동 분류하지 않음
python/ecsp_reactive/condensed/tensor_math.py,360,20,record,0,"mass=sums[:,0]-self.initial_sums[:,0]-b[:,0]",원시 수치 리터럴; nominal 물성으로 자동 분류하지 않음
python/ecsp_reactive/condensed/tensor_math.py,360,43,record,0,"mass=sums[:,0]-self.initial_sums[:,0]-b[:,0]",원시 수치 리터럴; nominal 물성으로 자동 분류하지 않음
python/ecsp_reactive/condensed/tensor_math.py,365,38,record,0,"rb=self.Q.sum()*b[:,0]-self.Q[0]*b[:,4]-self.Q[1]*b[:,5]",원시 수치 리터럴; nominal 물성으로 자동 분류하지 않음
python/ecsp_reactive/condensed/tensor_math.py,365,62,record,5,"rb=self.Q.sum()*b[:,0]-self.Q[0]*b[:,4]-self.Q[1]*b[:,5]",원시 수치 리터럴; nominal 물성으로 자동 분류하지 않음
python/ecsp_reactive/condensed/tensor_math.py,367,37,record,0,"extent=self.xi*(self.weights[0]*U[...,4]+self.weights[1]*U[...,5])",원시 수치 리터럴; nominal 물성으로 자동 분류하지 않음
python/ecsp_reactive/condensed/tensor_math.py,367,62,record,1,"extent=self.xi*(self.weights[0]*U[...,4]+self.weights[1]*U[...,5])",원시 수치 리터럴; nominal 물성으로 자동 분류하지 않음
python/ecsp_reactive/condensed/tensor_math.py,368,17,record,9,"rp=U[...,9]+extent-U[...,0]*self.pva0",원시 수치 리터럴; nominal 물성으로 자동 분류하지 않음
python/ecsp_reactive/condensed/tensor_math.py,368,33,record,0,"rp=U[...,9]+extent-U[...,0]*self.pva0",원시 수치 리터럴; nominal 물성으로 자동 분류하지 않음
python/ecsp_reactive/condensed/tensor_math.py,370,11,record,0.5,"rs=.5*(U[...,6]+U[...,7])+U[...,11]+1.45*extent-U[...,0]*self.lp0",원시 수치 리터럴; nominal 물성으로 자동 분류하지 않음
python/ecsp_reactive/condensed/tensor_math.py,370,62,record,0,"rs=.5*(U[...,6]+U[...,7])+U[...,11]+1.45*extent-U[...,0]*self.lp0",원시 수치 리터럴; nominal 물성으로 자동 분류하지 않음
python/ecsp_reactive/condensed/tensor_math.py,372,12,record,0.5,"sb=(.5*(b[:,6]+b[:,7])+b[:,11]+1.45*self.xi[:,0,0]*(self.weights[0]*b[:,4]+self.weights[1]*b[:,5])-self.lp0[:,0,0]*b[:,0])",원시 수치 리터럴; nominal 물성으로 자동 분류하지 않음
python/ecsp_reactive/condensed/tensor_math.py,372,39,record,1.45,"sb=(.5*(b[:,6]+b[:,7])+b[:,11]+1.45*self.xi[:,0,0]*(self.weights[0]*b[:,4]+self.weights[1]*b[:,5])-self.lp0[:,0,0]*b[:,0])",원시 수치 리터럴; nominal 물성으로 자동 분류하지 않음
python/ecsp_reactive/condensed/tensor_math.py,372,118,record,0,"sb=(.5*(b[:,6]+b[:,7])+b[:,11]+1.45*self.xi[:,0,0]*(self.weights[0]*b[:,4]+self.weights[1]*b[:,5])-self.lp0[:,0,0]*b[:,0])",원시 수치 리터럴; nominal 물성으로 자동 분류하지 않음
python/ecsp_reactive/condensed/tensor_math.py,372,120,record,0,"sb=(.5*(b[:,6]+b[:,7])+b[:,11]+1.45*self.xi[:,0,0]*(self.weights[0]*b[:,4]+self.weights[1]*b[:,5])-self.lp0[:,0,0]*b[:,0])",원시 수치 리터럴; nominal 물성으로 자동 분류하지 않음
python/ecsp_reactive/condensed/tensor_math.py,372,127,record,0,"sb=(.5*(b[:,6]+b[:,7])+b[:,11]+1.45*self.xi[:,0,0]*(self.weights[0]*b[:,4]+self.weights[1]*b[:,5])-self.lp0[:,0,0]*b[:,0])",원시 수치 리터럴; nominal 물성으로 자동 분류하지 않음
python/ecsp_reactive/condensed/tensor_math.py,374,60,record,0,"stock=torch.clamp(U[...,0].amax(SPATIAL)*self.lp0[:,0,0],min=1.)",원시 수치 리터럴; nominal 물성으로 자동 분류하지 않음
python/ecsp_reactive/condensed/tensor_math.py,374,62,record,0,"stock=torch.clamp(U[...,0].amax(SPATIAL)*self.lp0[:,0,0],min=1.)",원시 수치 리터럴; nominal 물성으로 자동 분류하지 않음
python/ecsp_reactive/condensed/tensor_math.py,377,115,record,0,"torch.hypot(P[...,1],P[...,2]).amax(SPATIAL),pressure.amin(SPATIAL),pressure.amax(SPATIAL),sums[:,0],sums[:,3],",원시 수치 리터럴; nominal 물성으로 자동 분류하지 않음
python/ecsp_reactive/condensed/tensor_math.py,377,125,record,3,"torch.hypot(P[...,1],P[...,2]).amax(SPATIAL),pressure.amin(SPATIAL),pressure.amax(SPATIAL),sums[:,0],sums[:,3],",원시 수치 리터럴; nominal 물성으로 자동 분류하지 않음
python/ecsp_reactive/condensed/tensor_math.py,378,86,record,0,"reservoir,mass,massrel,energy,energyrel,total,qj,qe,qc,loss,cond,b[:,0],b[:,3],local,salt),-1)",원시 수치 리터럴; nominal 물성으로 자동 분류하지 않음
